Experiment Name,Specimen Name,Well Name,Record Date,$OP,GUID,All Events #Events,All Events %Parent,whole population #Events,whole population %Parent,singlet #Events,singlet %Parent,FITC #Events,FITC %Parent
20240610_KWTITER,plate_4,E12,6/10/24 18:46,Phillips ,4caee742-e4c8-4d8d-a70e-95ed3164b916 ,18290,,10613,58,10000,94.2,24,0.2
20240610_KWTITER,plate_4,F12,6/10/24 18:46,Phillips ,facd17d5-5cf1-4832-a116-3af65a590a82 ,17944,,10467,58.3,10000,95.5,13,0.1
20240610_KWTITER,plate_4,G12,6/10/24 18:47,Phillips ,d05716f8-0384-4349-8289-d5e94bff62f8 ,19696,,10392,52.8,10000,96.2,14,0.1
20240610_KWTITER,plate_4,H12,6/10/24 18:47,Phillips ,d64e9284-1633-47f3-8120-c04aac4ebbf4 ,19857,,10288,51.8,10000,97.2,12,0.1
20240610_KWTITER,plate_5,A1,6/10/24 18:52,Phillips ,7738102f-7404-428b-9cf5-d0d9fbacbc62 ,36010,,18480,51.3,17902,96.9,3142,17.6
20240610_KWTITER,plate_5,A2,6/10/24 18:52,Phillips ,16d4303f-379f-4a09-a6ec-3e9f87119d7f ,17417,,10252,58.9,10000,97.5,1687,16.9
20240610_KWTITER,plate_5,A3,6/10/24 18:53,Phillips ,a52f17b6-aa2e-499a-9c60-6a2dbd31374f ,18892,,10208,54,10000,98,567,5.7
20240610_KWTITER,plate_5,A4,6/10/24 18:53,Phillips ,267ea262-6cba-4c36-b603-bf864eb08f49 ,19882,,10210,51.4,10000,97.9,632,6.3
20240610_KWTITER,plate_5,A5,6/10/24 18:53,Phillips ,7c004644-0ebc-442d-a268-de895fc65854 ,17060,,10267,60.2,10000,97.4,212,2.1
20240610_KWTITER,plate_5,A6,6/10/24 18:54,Phillips ,baa98346-d66c-4ffd-9b52-329f28630e43 ,15293,,10270,67.2,10000,97.4,162,1.6
20240610_KWTITER,plate_5,A7,6/10/24 18:55,Phillips ,2fcd8590-5f0d-4bd9-9200-0ea51bac4b15 ,16735,,10198,60.9,10000,98.1,1497,15
20240610_KWTITER,plate_5,A8,6/10/24 18:55,Phillips ,d84e1c2b-fa4d-4a9b-9c98-f2e4bb38633e ,18621,,10139,54.4,10000,98.6,1846,18.5
20240610_KWTITER,plate_5,B1,6/10/24 18:58,Phillips ,87c452ee-dcf9-4457-83e7-21bf52003c27 ,19479,,10316,53,10000,96.9,369,3.7
20240610_KWTITER,plate_5,B2,6/10/24 18:59,Phillips ,0fedc03b-c173-4309-bfce-01697fa63db4 ,20822,,10271,49.3,10000,97.4,324,3.2
20240610_KWTITER,plate_5,B3,6/10/24 18:59,Phillips ,d33a1191-3212-4cd7-99cc-c182377562c8 ,25353,,10139,40,10000,98.6,141,1.4
20240610_KWTITER,plate_5,B4,6/10/24 18:59,Phillips ,43962f95-0203-4808-be7d-0f42534f88c2 ,23049,,10137,44,10000,98.6,128,1.3
20240610_KWTITER,plate_5,B5,6/10/24 19:00,Phillips ,384cdd56-ca27-43fe-9247-80098b9fb87c ,22563,,10164,45,10000,98.4,54,0.5
20240610_KWTITER,plate_5,B6,6/10/24 19:00,Phillips ,a04dc6d1-2b39-4f52-9735-50810c8781d3 ,18350,,10173,55.4,10000,98.3,38,0.4
20240610_KWTITER,plate_5,B7,6/10/24 19:00,Phillips ,09ac7821-2803-4702-8283-7a973ba9c26d ,19339,,10144,52.5,10000,98.6,328,3.3
20240610_KWTITER,plate_5,B8,6/10/24 19:01,Phillips ,818b63a8-fccd-4d44-a82f-a74d1fc4e19f ,19490,,10161,52.1,10000,98.4,393,3.9
20240610_KWTITER,plate_5,C1,6/10/24 19:01,Phillips ,6fde809d-7f10-4953-ad2e-d4a42b1e1ff2 ,21321,,10340,48.5,10000,96.7,128,1.3
20240610_KWTITER,plate_5,C2,6/10/24 19:01,Phillips ,675ce5c1-dd4a-43e6-a2b7-51c53b54cbf1 ,23213,,10183,43.9,10000,98.2,102,1
20240610_KWTITER,plate_5,C3,6/10/24 19:02,Phillips ,12b77c05-22fb-4bbd-870c-85eca3a98051 ,26219,,10111,38.6,10000,98.9,61,0.6
20240610_KWTITER,plate_5,C4,6/10/24 19:02,Phillips ,398e7b0a-d60f-4ad3-ad35-381b6dbc3893 ,24245,,10127,41.8,10000,98.7,40,0.4
20240610_KWTITER,plate_5,C5,6/10/24 19:02,Phillips ,c1af4dfb-c52a-4bbf-b2e7-34133a7b2daf ,23877,,10159,42.5,10000,98.4,27,0.3
20240610_KWTITER,plate_5,C6,6/10/24 19:02,Phillips ,a5560b38-71ad-4128-b5c0-a76e83ec4923 ,20938,,10145,48.5,10000,98.6,28,0.3
20240610_KWTITER,plate_5,C7,6/10/24 19:03,Phillips ,de94578d-5d5a-4124-8381-5986f450218e ,18907,,10175,53.8,10000,98.3,94,0.9
20240610_KWTITER,plate_5,C8,6/10/24 19:03,Phillips ,d1590af6-a674-46b2-b066-28bec7a7859c ,20713,,10173,49.1,10000,98.3,127,1.3
20240610_KWTITER,plate_5,D1,6/10/24 19:03,Phillips ,6d3183ab-dab4-44c3-bedc-9d9d6f80a897 ,23055,,10292,44.6,10000,97.2,45,0.5
20240610_KWTITER,plate_5,D2,6/10/24 19:04,Phillips ,fd76fb55-aba4-40e1-b198-75b865575bdf ,22105,,10180,46.1,10000,98.2,41,0.4
20240610_KWTITER,plate_5,D3,6/10/24 19:04,Phillips ,54436e6a-2772-4769-af37-ad3cd6e31004 ,25871,,10133,39.2,10000,98.7,27,0.3
20240610_KWTITER,plate_5,D4,6/10/24 19:04,Phillips ,7cbecd00-523a-4b95-90d4-7a08bc20f58e ,23691,,10125,42.7,10000,98.8,21,0.2
20240610_KWTITER,plate_5,D5,6/10/24 19:05,Phillips ,55e5d527-e1b6-4df0-9888-96cbe57f8374 ,24163,,10175,42.1,10000,98.3,24,0.2
20240610_KWTITER,plate_5,D6,6/10/24 19:05,Phillips ,b1eb4915-a6fa-4ec0-9b4e-833950f4b726 ,20807,,10138,48.7,10000,98.6,24,0.2
20240610_KWTITER,plate_5,D7,6/10/24 19:05,Phillips ,deb20a17-269f-4dec-9468-7e73af4ac55d ,20868,,10152,48.6,10000,98.5,45,0.5
20240610_KWTITER,plate_5,D8,6/10/24 19:05,Phillips ,3572b9a6-a210-426f-88ac-9f127e249b3e ,20384,,10184,50,10000,98.2,44,0.4
20240610_KWTITER,plate_5,E1,6/10/24 19:06,Phillips ,a5dcdedc-fb66-40b6-b3a6-24ebdbc17d02 ,16330,,10421,63.8,10000,96,711,7.1
20240610_KWTITER,plate_5,E2,6/10/24 19:06,Phillips ,4504abb6-93d8-4b70-a459-b7cff3969268 ,17263,,10258,59.4,10000,97.5,1084,10.8
20240610_KWTITER,plate_5,E3,6/10/24 19:06,Phillips ,b1f64e51-1350-4c97-85fc-c2f050a7703d ,25479,,10143,39.8,10000,98.6,507,5.1
20240610_KWTITER,plate_5,E4,6/10/24 19:07,Phillips ,2059a222-f0b7-4acf-a65e-a7e585a9c606 ,17665,,10262,58.1,10000,97.4,224,2.2
20240610_KWTITER,plate_5,E5,6/10/24 19:07,Phillips ,2b9160e8-aa0f-4f7e-adc7-108652bd0227 ,20652,,10237,49.6,10000,97.7,140,1.4
20240610_KWTITER,plate_5,E6,6/10/24 19:07,Phillips ,e77831b0-28d3-43d0-8703-b46f198a2088 ,15357,,10320,67.2,10000,96.9,107,1.1
20240610_KWTITER,plate_5,E7,6/10/24 19:08,Phillips ,a9e92f95-fd02-46af-880c-1025b1c0b3fc ,15964,,10267,64.3,10000,97.4,744,7.4
20240610_KWTITER,plate_5,E8,6/10/24 19:08,Phillips ,ffc07d6e-9a50-4a51-98c1-ddabffd1b24c ,14956,,10361,69.3,10000,96.5,737,7.4
20240610_KWTITER,plate_5,F1,6/10/24 19:08,Phillips ,7903b0a9-5ebb-4308-a3e7-9e985e711709 ,21355,,10295,48.2,10000,97.1,175,1.8
20240610_KWTITER,plate_5,F2,6/10/24 19:08,Phillips ,29330508-f100-47af-b177-4298785777af ,20731,,10230,49.3,10000,97.8,240,2.4
20240610_KWTITER,plate_5,F3,6/10/24 19:09,Phillips ,9100bbf7-2fc5-41b2-950c-2536867909d3 ,25949,,10191,39.3,10000,98.1,124,1.2
20240610_KWTITER,plate_5,F4,6/10/24 19:09,Phillips ,09b34612-b27b-483e-acc6-aa07b2b3ab02 ,22915,,10116,44.1,10000,98.9,48,0.5
20240610_KWTITER,plate_5,F5,6/10/24 19:09,Phillips ,64c5ea4a-c1f0-47a3-ac52-161aa076cf8e ,25546,,10140,39.7,10000,98.6,52,0.5
20240610_KWTITER,plate_5,F6,6/10/24 19:10,Phillips ,7bdeda8e-9570-4516-9121-5a78942061fd ,20724,,10150,49,10000,98.5,44,0.4
20240610_KWTITER,plate_5,F7,6/10/24 19:10,Phillips ,dd309d87-e33f-49b3-b8dd-dcd1510ea8fb ,19116,,10157,53.1,10000,98.5,170,1.7
20240610_KWTITER,plate_5,F8,6/10/24 19:10,Phillips ,4ac0d748-6acf-40f9-b4ca-f029dadce6ab ,19731,,10169,51.5,10000,98.3,156,1.6
20240610_KWTITER,plate_5,G1,6/10/24 19:11,Phillips ,a282123d-73c8-455d-bac3-6151d73ed4fd ,22498,,10297,45.8,10000,97.1,63,0.6
20240610_KWTITER,plate_5,G2,6/10/24 19:11,Phillips ,ce78233a-2af8-4ce1-8550-3f46fb5b3c1a ,22418,,10184,45.4,10000,98.2,75,0.8
20240610_KWTITER,plate_5,G3,6/10/24 19:11,Phillips ,d8b70d07-f9e1-431f-ac39-b7c50ab3d36e ,22643,,10214,45.1,10000,97.9,43,0.4
20240610_KWTITER,plate_5,G4,6/10/24 19:12,Phillips ,7c5dcf17-70b2-4494-8d39-617f5f559fc5 ,23108,,10117,43.8,10000,98.8,21,0.2
20240610_KWTITER,plate_5,G5,6/10/24 19:12,Phillips ,59e4b5a3-db1b-418d-8044-9ef3a433b0ed ,24116,,10167,42.2,10000,98.4,18,0.2
20240610_KWTITER,plate_5,G6,6/10/24 19:12,Phillips ,d04083fe-a1d7-4af6-bd9f-599e74ce625f ,21930,,10172,46.4,10000,98.3,26,0.3
20240610_KWTITER,plate_5,G7,6/10/24 19:12,Phillips ,7eb7ceff-9e24-4f06-af59-f2b328c2b4cc ,21557,,10176,47.2,10000,98.3,65,0.7
20240610_KWTITER,plate_5,G8,6/10/24 19:13,Phillips ,30e6fca5-4883-4d33-a026-9e2a3f6e5bb2 ,21570,,10167,47.1,10000,98.4,64,0.6
20240610_KWTITER,plate_5,H1,6/10/24 19:13,Phillips ,73806252-5b6e-4308-90b7-4ffa88f8f0b8 ,22051,,10330,46.8,10000,96.8,36,0.4
20240610_KWTITER,plate_5,H2,6/10/24 19:13,Phillips ,294e9101-f49f-4356-9dcc-50eb05e7f5f0 ,21618,,10242,47.4,10000,97.6,49,0.5
20240610_KWTITER,plate_5,H3,6/10/24 19:14,Phillips ,0837cddd-8773-4991-94ab-f48f68535d7f ,22646,,10191,45,10000,98.1,17,0.2
20240610_KWTITER,plate_5,H4,6/10/24 19:14,Phillips ,f8b9dabe-3344-42c8-a42a-4f1c59ba17dd ,20759,,10218,49.2,10000,97.9,27,0.3
20240610_KWTITER,plate_5,H5,6/10/24 19:14,Phillips ,b4b9730a-8484-441d-a5a1-0c0384b6265d ,24592,,10195,41.5,10000,98.1,28,0.3
20240610_KWTITER,plate_5,H6,6/10/24 19:15,Phillips ,817096cb-8058-4b91-b314-40dde99e3793 ,20582,,10195,49.5,10000,98.1,27,0.3
20240610_KWTITER,plate_5,H7,6/10/24 19:15,Phillips ,a9a93d2d-a460-4534-b2aa-10e311b1c37b ,20225,,10167,50.3,10000,98.4,29,0.3
20240610_KWTITER,plate_5,H8,6/10/24 19:15,Phillips ,396e64f9-0e73-4307-8814-73c07f5c4e83 ,21578,,10204,47.3,10000,98,36,0.4
20240610_KWTITER,plate_5,A9,6/10/24 18:56,Phillips ,39d3aa4b-eb74-4d7f-a41b-7babd2df6fb6 ,18507,,10165,54.9,10000,98.4,782,7.8
20240610_KWTITER,plate_5,B9,6/10/24 19:16,Phillips ,1452aeb3-5078-40ca-970a-14b1b9fc31b4 ,22695,,10130,44.6,10000,98.7,179,1.8
20240610_KWTITER,plate_5,C9,6/10/24 19:16,Phillips ,dc0ff7f9-9f5a-4719-9331-a6bc0158c9f3 ,21306,,10152,47.6,10000,98.5,58,0.6
20240610_KWTITER,plate_5,D9,6/10/24 19:16,Phillips ,146eef37-f1fa-4237-994c-ddfcc33d308b ,22190,,10163,45.8,10000,98.4,38,0.4
20240610_KWTITER,plate_5,E9,6/10/24 19:17,Phillips ,bc779ef2-306f-41ec-a7a6-b6baa9d93d63 ,18406,,10238,55.6,10000,97.7,686,6.9
20240610_KWTITER,plate_5,F9,6/10/24 19:17,Phillips ,02ebe6cd-22e4-4e2f-8cb9-993b93ee2057 ,24077,,10142,42.1,10000,98.6,154,1.5
20240610_KWTITER,plate_5,G9,6/10/24 19:17,Phillips ,2f538993-642d-4154-bcb7-90367376c9ef ,22363,,10168,45.5,10000,98.3,66,0.7
20240610_KWTITER,plate_5,H9,6/10/24 19:17,Phillips ,8ec2cadc-dca9-4d5e-b5e7-39241419b591 ,21696,,10146,46.8,10000,98.6,30,0.3
20240610_KWTITER,plate_5,A10,6/10/24 18:56,Phillips ,ac2b2884-aee7-4c7a-adca-8c2ab3ffff78 ,9719,,1806,18.6,1794,99.3,129,7.2
20240610_KWTITER,plate_5,B10,6/10/24 19:18,Phillips ,24d35eaf-921d-443a-aa6c-43e433e659a3 ,20345,,10200,50.1,10000,98,366,3.7
20240610_KWTITER,plate_5,C10,6/10/24 19:18,Phillips ,85a19e03-dd9c-44ae-a33e-8f7900b92943 ,21545,,10188,47.3,10000,98.2,81,0.8
20240610_KWTITER,plate_5,D10,6/10/24 19:18,Phillips ,05b5754e-5554-4f00-90c2-15b0bb062280 ,20166,,10196,50.6,10000,98.1,35,0.4
20240610_KWTITER,plate_5,E10,6/10/24 19:19,Phillips ,82b7582a-8304-4e35-ad9a-291cb5e3ef13 ,9658,,1697,17.6,1685,99.3,118,7
20240610_KWTITER,plate_5,F10,6/10/24 19:19,Phillips ,d21f3d6f-26eb-479a-8f05-080c74d6f52c ,20012,,10253,51.2,10000,97.5,316,3.2
20240610_KWTITER,plate_5,G10,6/10/24 19:19,Phillips ,71a27036-29a1-406f-b45d-4fef45f990e8 ,19068,,10224,53.6,10000,97.8,67,0.7
20240610_KWTITER,plate_5,H10,6/10/24 19:20,Phillips ,883a69da-d18d-43fb-8076-e1e23f24aad6 ,19722,,10251,52,10000,97.6,29,0.3
20240610_KWTITER,plate_5,A11,6/10/24 18:56,Phillips ,0dd4c1e1-58fd-4e55-bba2-5761ee55c685 ,18218,,10202,56,10000,98,429,4.3
20240610_KWTITER,plate_5,B11,6/10/24 19:20,Phillips ,2c6829af-dc62-46fd-a2ec-c3fe554fd291 ,25095,,10134,40.4,10000,98.7,93,0.9
20240610_KWTITER,plate_5,C11,6/10/24 19:20,Phillips ,3f8a1030-7e9f-4911-ac99-c39c75534dd8 ,21171,,10167,48,10000,98.4,35,0.4
20240610_KWTITER,plate_5,D11,6/10/24 19:21,Phillips ,28170b37-15e6-48eb-b819-e22fd6ddaed8 ,23177,,10168,43.9,10000,98.3,28,0.3
20240610_KWTITER,plate_5,E11,6/10/24 19:21,Phillips ,8ea8a06e-7627-486a-8d2d-c52a57afcc90 ,19448,,10243,52.7,10000,97.6,386,3.9
20240610_KWTITER,plate_5,F11,6/10/24 19:21,Phillips ,4cf5ac14-f760-478b-bf52-64451614331d ,24111,,10194,42.3,10000,98.1,103,1
20240610_KWTITER,plate_5,G11,6/10/24 19:22,Phillips ,8e906394-6bd1-4c00-a01a-b982fb0558d6 ,23666,,10187,43,10000,98.2,50,0.5
20240610_KWTITER,plate_5,H11,6/10/24 19:22,Phillips ,77ad87bd-dcb9-46ee-8598-5a44c9f24942 ,20452,,10203,49.9,10000,98,29,0.3
20240610_KWTITER,plate_5,A12,6/10/24 18:57,Phillips ,8687501c-fc88-4fae-bab2-2e0cb97d63bd ,17003,,10192,59.9,10000,98.1,539,5.4
20240610_KWTITER,plate_5,B12,6/10/24 19:22,Phillips ,0764d633-af37-4651-8e91-d1b348f8aa67 ,21446,,10170,47.4,10000,98.3,149,1.5
20240610_KWTITER,plate_5,C12,6/10/24 19:23,Phillips ,625aabad-9ce7-4f18-8711-683dee684c58 ,22296,,10173,45.6,10000,98.3,55,0.5
20240610_KWTITER,plate_5,D12,6/10/24 19:23,Phillips ,e5b638ef-03b0-499c-b914-0188b07ca326 ,21998,,10165,46.2,10000,98.4,21,0.2
20240610_KWTITER,plate_5,E12,6/10/24 19:23,Phillips ,ed6ff32e-7b1b-47bf-bb67-ed82b6ac9dcb ,17140,,10246,59.8,10000,97.6,445,4.5
20240610_KWTITER,plate_5,F12,6/10/24 19:24,Phillips ,c0032896-afdf-4205-8ebe-f9c08a7c8197 ,23149,,10190,44,10000,98.1,117,1.2
20240610_KWTITER,plate_5,G12,6/10/24 19:24,Phillips ,9278180a-07cd-476f-95f2-5ba438f8a21d ,22159,,10219,46.1,10000,97.9,37,0.4
20240610_KWTITER,plate_5,H12,6/10/24 19:24,Phillips ,80e3e128-d5c6-4589-89d2-0be5721eaef6 ,20846,,10184,48.9,10000,98.2,23,0.2
20240610_KWTITER,plate_6,A1,6/10/24 19:27,Phillips ,cc37dc51-a396-46f3-b553-2fb3e46669f1 ,27686,,20763,75,20000,96.3,5359,26.8
20240610_KWTITER,plate_6,A2,6/10/24 19:27,Phillips ,eb00410c-616e-4b0d-b8bc-8ef4cc4f50a0 ,14231,,10247,72,10000,97.6,2981,29.8
20240610_KWTITER,plate_6,A3,6/10/24 19:27,Phillips ,7bee1d70-2fdd-4248-957a-9fded4217460 ,17001,,10224,60.1,10000,97.8,1463,14.6
20240610_KWTITER,plate_6,A4,6/10/24 19:27,Phillips ,09a8e3fc-2199-4677-983d-15818fe73d9c ,18850,,10337,54.8,10174,98.4,1325,13
20240610_KWTITER,plate_6,A5,6/10/24 19:28,Phillips ,812379c5-5741-4807-b057-2bd7b85d13bd ,18779,,10219,54.4,10000,97.9,747,7.5
20240610_KWTITER,plate_6,A6,6/10/24 19:28,Phillips ,cda75cc4-b070-40d1-aeb6-e4767f34df45 ,18514,,10224,55.2,10000,97.8,837,8.4
20240610_KWTITER,plate_6,A7,6/10/24 19:28,Phillips ,3125dc80-9807-45cb-8867-c7468d57bce9 ,15119,,10206,67.5,10000,98,1922,19.2
20240610_KWTITER,plate_6,A8,6/10/24 19:29,Phillips ,62256345-ac37-4c2a-b429-8c694624e974 ,15551,,10227,65.8,10000,97.8,2542,25.4
20240610_KWTITER,plate_6,B1,6/10/24 19:29,Phillips ,2f323244-9344-4416-8d6c-1e9e5a2d787a ,15476,,10260,66.3,10000,97.5,630,6.3
20240610_KWTITER,plate_6,B2,6/10/24 19:29,Phillips ,1eab1331-0d28-4f3a-8bd4-01b18a4763be ,15828,,10167,64.2,10000,98.4,570,5.7
20240610_KWTITER,plate_6,B3,6/10/24 19:29,Phillips ,2ca0ec66-a203-4a56-8a5b-458a14ca9c8b ,17170,,10144,59.1,10000,98.6,266,2.7
20240610_KWTITER,plate_6,B4,6/10/24 19:30,Phillips ,dc2f2bc8-fde2-432c-9ab2-2c88b6e4c6a0 ,18259,,10096,55.3,10000,99,292,2.9
20240610_KWTITER,plate_6,B5,6/10/24 19:30,Phillips ,32ebb2e3-e35f-4924-8d2f-e3ba15d2ca48 ,17873,,10153,56.8,10000,98.5,133,1.3
20240610_KWTITER,plate_6,B6,6/10/24 19:30,Phillips ,a0ed7e54-76a9-4c82-bd3d-c09162cb4dca ,18319,,10151,55.4,10000,98.5,135,1.4
20240610_KWTITER,plate_6,B7,6/10/24 19:30,Phillips ,08180ee7-3883-45d4-9567-bdf4db95acc1 ,15116,,10233,67.7,10000,97.7,441,4.4
20240610_KWTITER,plate_6,B8,6/10/24 19:31,Phillips ,2e05c36e-85a9-470a-9c35-a13493e99df8 ,15011,,10210,68,10000,97.9,507,5.1
20240610_KWTITER,plate_6,C1,6/10/24 19:31,Phillips ,61713c09-ae01-4f15-9042-dbf9a98b1a4f ,15207,,10223,67.2,10000,97.8,150,1.5
20240610_KWTITER,plate_6,C2,6/10/24 19:31,Phillips ,7990025e-de10-49f8-8851-0192021e4fb7 ,16365,,10177,62.2,10000,98.3,152,1.5
20240610_KWTITER,plate_6,C3,6/10/24 19:32,Phillips ,8df8e222-bef7-411a-ac0c-0ee4b0692a15 ,16037,,10187,63.5,10000,98.2,83,0.8
20240610_KWTITER,plate_6,C4,6/10/24 19:32,Phillips ,582ad286-a8bd-4e12-92c8-ed30cf5f6d21 ,17282,,10124,58.6,10000,98.8,104,1
20240610_KWTITER,plate_6,C5,6/10/24 19:32,Phillips ,d4e85184-2f7d-442a-bce0-163f62fdaff9 ,17176,,10147,59.1,10000,98.6,48,0.5
20240610_KWTITER,plate_6,C6,6/10/24 19:32,Phillips ,e09a6785-9613-4b1a-8f12-fe05588fde8d ,18088,,10171,56.2,10000,98.3,46,0.5
20240610_KWTITER,plate_6,C7,6/10/24 19:33,Phillips ,a93d617b-3b21-484a-bd5f-15899a03b502 ,15981,,10298,64.4,10000,97.1,133,1.3
20240610_KWTITER,plate_6,C8,6/10/24 19:33,Phillips ,39a07d79-ea90-468b-8661-a4c953a3f87c ,15500,,10173,65.6,10000,98.3,158,1.6
20240610_KWTITER,plate_6,D1,6/10/24 19:33,Phillips ,97655dd8-cde8-465f-8a25-20c360c0b6eb ,15792,,10218,64.7,10000,97.9,64,0.6
20240610_KWTITER,plate_6,D2,6/10/24 19:33,Phillips ,1d195253-4485-43bf-8b9b-17b4a0b2cc6a ,15538,,10242,65.9,10000,97.6,43,0.4
20240610_KWTITER,plate_6,D3,6/10/24 19:34,Phillips ,385e2d89-3a6e-4043-b577-dbe5c3ff000b ,15822,,10229,64.7,10000,97.8,24,0.2
20240610_KWTITER,plate_6,D4,6/10/24 19:34,Phillips ,ac819b68-1451-4eb4-a69f-343bd4013850 ,17180,,10176,59.2,10000,98.3,26,0.3
20240610_KWTITER,plate_6,D5,6/10/24 19:34,Phillips ,8ed568d7-7b1c-45ae-bfa4-4196c4c82187 ,15809,,10217,64.6,10000,97.9,21,0.2
20240610_KWTITER,plate_6,D6,6/10/24 19:34,Phillips ,ff2a81ad-ab82-43df-bea9-c73cc5151b7a ,16000,,10186,63.7,10000,98.2,24,0.2
20240610_KWTITER,plate_6,D7,6/10/24 19:35,Phillips ,e45e2f9c-96aa-4b74-ba19-74b0f6f73ae2 ,15402,,10247,66.5,10000,97.6,41,0.4
20240610_KWTITER,plate_6,D8,6/10/24 19:35,Phillips ,77dc8142-8fda-4833-bb01-1b6bf8b55163 ,14739,,10222,69.4,10000,97.8,52,0.5
20240610_KWTITER,plate_6,E1,6/10/24 19:35,Phillips ,8c3267a8-393e-4689-b665-d7c04ea7a550 ,12927,,10721,82.9,10000,93.3,1180,11.8
20240610_KWTITER,plate_6,E2,6/10/24 19:36,Phillips ,543825aa-15f7-4568-b915-691d0b54f397 ,13946,,10298,73.8,10000,97.1,2156,21.6
20240610_KWTITER,plate_6,E3,6/10/24 19:36,Phillips ,a3bc703a-5a8c-4ce4-b0cd-f23c9bb3c269 ,14920,,10253,68.7,10000,97.5,1105,11.1
20240610_KWTITER,plate_6,E4,6/10/24 19:36,Phillips ,ca07977d-f2c3-449d-8342-620e2a495f3f ,14295,,10320,72.2,10000,96.9,817,8.2
20240610_KWTITER,plate_6,E5,6/10/24 19:36,Phillips ,8f9c38c7-4c27-4964-a207-72a30dc8eb62 ,13659,,10435,76.4,10000,95.8,310,3.1
20240610_KWTITER,plate_6,E6,6/10/24 19:37,Phillips ,542b05d7-ea42-4cc4-a9d6-301f805062ca ,14737,,10270,69.7,10000,97.4,499,5
20240610_KWTITER,plate_6,E7,6/10/24 19:37,Phillips ,cad59057-523b-4c1b-8cb1-a16676caf856 ,13910,,10321,74.2,10000,96.9,1717,17.2
20240610_KWTITER,plate_6,E8,6/10/24 19:37,Phillips ,1a34e337-a8a8-488f-b547-26698208b9f4 ,13544,,10295,76,10000,97.1,2097,21
20240610_KWTITER,plate_6,F1,6/10/24 19:37,Phillips ,9c874e7f-4c1a-47e3-a5ee-5deb931d97a7 ,14574,,10266,70.4,10000,97.4,346,3.5
20240610_KWTITER,plate_6,F2,6/10/24 19:38,Phillips ,ac425f8f-107a-4c02-b83d-adada0e7ca24 ,14132,,10224,72.3,10000,97.8,551,5.5
20240610_KWTITER,plate_6,F3,6/10/24 19:38,Phillips ,f848f28d-ccd7-47e6-9d18-5f7001d0b678 ,16190,,10176,62.9,10000,98.3,209,2.1
20240610_KWTITER,plate_6,F4,6/10/24 19:38,Phillips ,a516ce18-17af-47ff-a84e-f29a01d3728a ,16126,,10151,62.9,10000,98.5,185,1.9
20240610_KWTITER,plate_6,F5,6/10/24 19:38,Phillips ,c17d71ec-03f3-468e-bc49-0eaf6337d8ea ,15761,,10264,65.1,10000,97.4,75,0.8
20240610_KWTITER,plate_6,F6,6/10/24 19:39,Phillips ,ed90f4cd-9dbc-46ff-bbf5-67a93bbb7e7f ,16167,,10186,63,10000,98.2,99,1
20240610_KWTITER,plate_6,F7,6/10/24 19:39,Phillips ,5ac93e4e-7f18-4bf9-9764-81f4f95d15f9 ,14909,,10269,68.9,10000,97.4,436,4.4
20240610_KWTITER,plate_6,F8,6/10/24 19:39,Phillips ,8708c7d5-50df-4492-824d-69278df6f5f3 ,15344,,10243,66.8,10000,97.6,511,5.1
20240610_KWTITER,plate_6,G1,6/10/24 19:39,Phillips ,9c290051-5c17-4795-b066-508a6f1953b6 ,16685,,10248,61.4,10000,97.6,93,0.9
20240610_KWTITER,plate_6,G2,6/10/24 19:40,Phillips ,d206fe4f-1884-46f4-a105-399f165069bb ,16712,,10212,61.1,10000,97.9,111,1.1
20240610_KWTITER,plate_6,G3,6/10/24 19:40,Phillips ,a04aa370-5653-4340-b62f-59c6cc73103c ,16187,,10144,62.7,10000,98.6,66,0.7
20240610_KWTITER,plate_6,G4,6/10/24 19:40,Phillips ,cd97f5df-3e5a-42a1-bb05-8d9846dd9812 ,17671,,10138,57.4,10000,98.6,71,0.7
20240610_KWTITER,plate_6,G5,6/10/24 19:41,Phillips ,32466a5c-3dd6-49e9-9610-6fd61ab80d97 ,16574,,10217,61.6,10000,97.9,22,0.2
20240610_KWTITER,plate_6,G6,6/10/24 19:41,Phillips ,d124b092-bde6-412a-ac2e-981d797a1c1b ,16712,,10156,60.8,10000,98.5,36,0.4
20240610_KWTITER,plate_6,G7,6/10/24 19:41,Phillips ,772d2be6-8289-4885-a24c-207e2b0a83e3 ,15957,,10202,63.9,10000,98,126,1.3
20240610_KWTITER,plate_6,G8,6/10/24 19:41,Phillips ,0e868aad-fc71-4a75-a9e6-9a7cbf5995fb ,15551,,10222,65.7,10000,97.8,146,1.5
20240610_KWTITER,plate_6,H1,6/10/24 19:42,Phillips ,9b41b0b8-c68d-4240-9fc6-fb406e05f1d5 ,16908,,10248,60.6,10000,97.6,35,0.4
20240610_KWTITER,plate_6,H2,6/10/24 19:42,Phillips ,c738e99b-4d71-492a-83df-dfcb4e36186d ,17693,,10175,57.5,10000,98.3,56,0.6
20240610_KWTITER,plate_6,H3,6/10/24 19:42,Phillips ,4e0c121a-109a-4cf9-bd6c-67e9e85e79fa ,15510,,10247,66.1,10000,97.6,39,0.4
20240610_KWTITER,plate_6,H4,6/10/24 19:42,Phillips ,db2b31cb-bcd8-4361-aead-112e78f51c90 ,16076,,10188,63.4,10000,98.2,28,0.3
